entity_id,name,first_name,second_name,third_name,father_name,last_name,title,type,quality,description
us-ofac.81463a7172df3deb8dfc8d9e1a3b746c2d53c2e3,Ahmad BUKHATTALAH,Ahmad,,,,BUKHATTALAH,,a.k.a.,strong,
us-ofac.d4d7d353c4d5272a19527b227460232b85cdc0e4,Sufian bin QUMU,Sufian bin,,,,QUMU,,a.k.a.,strong,
us-ofac.d4d7d353c4d5272a19527b227460232b85cdc0e4,Sufian bin QHUMU,Sufian bin,,,,QHUMU,,a.k.a.,strong,
us-ofac.0c84ead69a39cd878d779cb84a8f780ed7e19f92,Anees Ibrahim KASKAR,Anees Ibrahim,,,,KASKAR,,a.k.a.,strong,
us-ofac.0c84ead69a39cd878d779cb84a8f780ed7e19f92,"EBRAHIM, Sayed Omar Haji",,,,,"EBRAHIM, Sayed Omar Haji",,a.k.a.,weak,
us-ofac.0c84ead69a39cd878d779cb84a8f780ed7e19f92,"IBRAHIM, Haji Anees",,,,,"IBRAHIM, Haji Anees",,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,'Abd al-Rahman Muhammad Mustafa SHAYKHLARI,'Abd al-Rahman Muhammad Mustafa,,,,SHAYKHLARI,,a.k.a.,strong,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU-SHUAYB,,,,,ABU-SHUAYB,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,Umar Muhammad Khalil MUSTAFA,Umar Muhammad Khalil,,,,MUSTAFA,,a.k.a.,strong,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,Tahir Muhammad Khalil Mustafa AL-BAYATI,Tahir Muhammad Khalil Mustafa,,,,AL-BAYATI,,a.k.a.,strong,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,Abdul Rahman Muhammad AL-BAYATI,Abdul Rahman Muhammad,,,,AL-BAYATI,,a.k.a.,strong,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,HAJJI IMAN,,,,,HAJJI IMAN,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU IMAN,,,,,ABU IMAN,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU ALA,,,,,ABU ALA,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU HASAN,,,,,ABU HASAN,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU MUHAMMAD,,,,,ABU MUHAMMAD,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,ABU ZAYNA,,,,,ABU ZAYNA,,a.k.a.,weak,
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,Aliazra Ra'ad AHMAD,Aliazra Ra'ad,,,,AHMAD,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,'Abd Al-Rahman Muhammad Zafir al-Dubaysi AL-JAHNI,'Abd Al-Rahman Muhammad Zafir al-Dubaysi,,,,AL-JAHNI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,'Abd Al-Rahman Muhammad Zafir al-Dubaysi AL-JAHANI,'Abd Al-Rahman Muhammad Zafir al-Dubaysi,,,,AL-JAHANI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,'Abd Al-Rahman Muhammad Zafir al-Dubaysi AL-JUHANI,'Abd Al-Rahman Muhammad Zafir al-Dubaysi,,,,AL-JUHANI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,Abdulrhman Mohammed D. ALJAHANI,Abdulrhman Mohammed D.,,,,ALJAHANI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,Abd al-Rahman Muhammad Zafir al-Dabisi AL-JAHANI,Abd al-Rahman Muhammad Zafir al-Dabisi,,,,AL-JAHANI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,'Abd al-Rahman Muhammad Thafir AL-JAHNI,'Abd al-Rahman Muhammad Thafir,,,,AL-JAHNI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,Abd al-Rahman Muhammad AL-JUHANI,Abd al-Rahman Muhammad,,,,AL-JUHANI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,Abu Wafa AL-SAUDI,Abu Wafa,,,,AL-SAUDI,,a.k.a.,strong,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,ABU AL-WAFA',,,,,ABU AL-WAFA',,a.k.a.,weak,
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,ABU ANAS,,,,,ABU ANAS,,a.k.a.,weak,
us-ofac.ec0d353359fae37a5f186918d05850df07b8a852,MEGATEO,,,,,MEGATEO,,a.k.a.,weak,
us-ofac.7363dd235a332b0d7425b63ca0c82828e6d189dc,ABU TARIQ,,,,,ABU TARIQ,,a.k.a.,weak,
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,Abid KHAN,Abid,,,,KHAN,,a.k.a.,strong,
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,Saidullah KHAN,Saidullah,,,,KHAN,,a.k.a.,strong,
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,"WAZIRI, Saidullah",,,,,"WAZIRI, Saidullah",,a.k.a.,weak,
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,Saidullah HAMAS,Saidullah,,,,HAMAS,,a.k.a.,strong,
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,Sayedullah KHAMAS,Sayedullah,,,,KHAMAS,,a.k.a.,strong,
us-ofac.5495e4350e5067d951ef5de51dcafa8012fe30dc,Yaya HAQQANI,Yaya,,,,HAQQANI,,a.k.a.,strong,
us-ofac.5495e4350e5067d951ef5de51dcafa8012fe30dc,Yahyah HAQQANI,Yahyah,,,,HAQQANI,,a.k.a.,strong,
us-ofac.5495e4350e5067d951ef5de51dcafa8012fe30dc,HAROON,,,,,HAROON,,a.k.a.,weak,
us-ofac.a21feaedbf48dd85dc8739bb6a56b923c32dac52,Mohammad-Omar JADRAN,Mohammad-Omar,,,,JADRAN,,a.k.a.,strong,
us-ofac.62ad48adcc397cb113f581fb83b4f0eff50f7aa5,AEIT,,,,,AEIT,,a.k.a.,weak,
us-ofac.62ad48adcc397cb113f581fb83b4f0eff50f7aa5,CLEAR TRADE LINK SL,,,,,CLEAR TRADE LINK SL,,a.k.a.,strong,
us-ofac.756f661be4d37d9318057ce3f703ff66b5e71972,Pedro Punti SANE,Pedro Punti,,,,SANE,,a.k.a.,strong,
us-ofac.6e9c0852b5851e2c19238f790fb3d660e32eee87,TIVA GROUP INDUSTRIES,,,,,TIVA GROUP INDUSTRIES,,a.k.a.,strong,
us-ofac.6e9c0852b5851e2c19238f790fb3d660e32eee87,TIVA GROUP,,,,,TIVA GROUP,,a.k.a.,strong,
us-ofac.6e9c0852b5851e2c19238f790fb3d660e32eee87,TIVA SANAT SHIPBUILDING COMPANY,,,,,TIVA SANAT SHIPBUILDING COMPANY,,a.k.a.,strong,
us-ofac.a11c11f58343b96d7c50ba35389442cb3e14ad65,TIVA KARA GROUP,,,,,TIVA KARA GROUP,,a.k.a.,strong,
us-ofac.9fd5f65abd2115d210fd4e5c3428fe04da3543fd,Hamidreza MALAKOTIPOUR,Hamidreza,,,,MALAKOTIPOUR,,a.k.a.,strong,
us-ofac.9fd5f65abd2115d210fd4e5c3428fe04da3543fd,Hamid Reza MALAKOTIPOUR,Hamid Reza,,,,MALAKOTIPOUR,,a.k.a.,strong,
us-ofac.9fd5f65abd2115d210fd4e5c3428fe04da3543fd,Hamid Reza MALAKUTIPUR,Hamid Reza,,,,MALAKUTIPUR,,a.k.a.,strong,
us-ofac.9fd5f65abd2115d210fd4e5c3428fe04da3543fd,Hamid Reza MALKOTIPOUR,Hamid Reza,,,,MALKOTIPOUR,,a.k.a.,strong,
us-ofac.9fd5f65abd2115d210fd4e5c3428fe04da3543fd,Hamid Reza MALAKOUTIPOUR,Hamid Reza,,,,MALAKOUTIPOUR,,a.k.a.,strong,
us-ofac.8d990d6304f9494538f069f39048440add7d0be0,Qolam Reza MAHMUDI,Qolam Reza,,,,MAHMUDI,,a.k.a.,strong,
us-ofac.8d990d6304f9494538f069f39048440add7d0be0,Gholam Reza MAHMOUDI,Gholam Reza,,,,MAHMOUDI,,a.k.a.,strong,
us-ofac.8d990d6304f9494538f069f39048440add7d0be0,Ghulam Reza Khodrat MAHMOUDI,Ghulam Reza Khodrat,,,,MAHMOUDI,,a.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,KOSARIAN FARD,,,,,KOSARIAN FARD,,f.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,Pejman KOSARYANI-FARD,Pejman,,,,KOSARYANI-FARD,,a.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,Pejman KOSARIAN FARD,Pejman,,,,KOSARIAN FARD,,a.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,Pejman CASARYANIFARD,Pejman,,,,CASARYANIFARD,,a.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,Ali Pejman Mahmud KOSARAYAN FARD,Ali Pejman Mahmud,,,,KOSARAYAN FARD,,a.k.a.,strong,
us-ofac.49b3b4a7c0d22e0ec8dc56055a6d51485909d808,Amir KOSARIAN,Amir,,,,KOSARIAN,,a.k.a.,strong,
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,Akbar SEYEDOLHOSEINI,Akbar,,,,SEYEDOLHOSEINI,,a.k.a.,strong,
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,Akbar SAYED ALHOSSEINI,Akbar,,,,SAYED ALHOSSEINI,,a.k.a.,strong,
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,Akbar SAYEDOLHUSSEINI,Akbar,,,,SAYEDOLHUSSEINI,,a.k.a.,strong,
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,Akbar SAEED HUSAINI,Akbar,,,,SAEED HUSAINI,,a.k.a.,strong,
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,Akbar SAYYED AL-HOSEINI,Akbar,,,,SAYYED AL-HOSEINI,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Jafar AL-UZBEKI,Jafar,,,,AL-UZBEKI,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Jaffar AL-UZBEK,Jaffar,,,,AL-UZBEK,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Jafar MUHIDINOV,Jafar,,,,MUHIDINOV,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Dilshod Alimovich MUIDINOV,Dilshod Alimovich,,,,MUIDINOV,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Djafar MUIDINOV,Djafar,,,,MUIDINOV,,a.k.a.,strong,
us-ofac.532d5e6f4943fe32a76b179a1d907dde2bf98944,Jafar MUIDINOV,Jafar,,,,MUIDINOV,,a.k.a.,strong,
us-ofac.e7b14777fc7524276a2f803be504d5bdb9cab2b7,Mahmoud AFKHAMI RASHIDI,Mahmoud,,,,AFKHAMI RASHIDI,,a.k.a.,strong,
us-ofac.e7b14777fc7524276a2f803be504d5bdb9cab2b7,Mahmood AFKHAMI RASHIDI,Mahmood,,,,AFKHAMI RASHIDI,,a.k.a.,strong,
us-ofac.7d5aeb9b6211ebbc00b4d897eed559e2efd8c69e,Sayyed Kamal JAMALI,Sayyed Kamal,,,,JAMALI,,a.k.a.,strong,
us-ofac.39964816f6dbefc828073ef53ab455cbc2e5555c,Mohammed ISHAQ,Mohammed,,,,ISHAQ,,a.k.a.,strong,
us-ofac.39964816f6dbefc828073ef53ab455cbc2e5555c,Malik Mohammed ISHAQ,Malik Mohammed,,,,ISHAQ,,a.k.a.,strong,
us-ofac.ad165d7ae570f16432a76306d0a19ac6abd79076,CAPI BETO,,,,,CAPI BETO,,a.k.a.,weak,
us-ofac.3b8837e63fdf3b7a828d9ecc52cfc750b23eab9b,KUDOKAI,,,,,KUDOKAI,,a.k.a.,strong,
us-ofac.3b8837e63fdf3b7a828d9ecc52cfc750b23eab9b,FIFTH KUDO-KAI,,,,,FIFTH KUDO-KAI,,a.k.a.,strong,
us-ofac.3b8837e63fdf3b7a828d9ecc52cfc750b23eab9b,GODAIME KUDO-KAI,,,,,GODAIME KUDO-KAI,,a.k.a.,strong,
us-ofac.e18707774a6da602d76f60bfdf746dfa9419cbe8,TAI PEN,,,,,TAI PEN,,a.k.a.,weak,
us-ofac.f5dbff60828cd81309d925a3ae68e340ace2c3ff,VALLE VALLE DRUG TRAFFICKING ORGANIZATION,,,,,VALLE VALLE DRUG TRAFFICKING ORGANIZATION,,a.k.a.,strong,
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,Serhiy Valeryevich AKSYONOV,Serhiy Valeryevich,,,,AKSYONOV,,a.k.a.,strong,
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,Sergey AKSYONOV,Sergey,,,,AKSYONOV,,a.k.a.,strong,
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,Sergei AKSYONOV,Sergei,,,,AKSYONOV,,a.k.a.,strong,
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,Sergiy AKSYONOV,Sergiy,,,,AKSYONOV,,a.k.a.,strong,
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,Sergei AKSENOV,Sergei,,,,AKSENOV,,a.k.a.,strong,
us-ofac.172e32d72505c57124ca97720cf5857de365cc7a,Dmitry ROGOZIN,Dmitry,,,,ROGOZIN,,a.k.a.,strong,
us-ofac.172e32d72505c57124ca97720cf5857de365cc7a,Dmitriy ROGOZIN,Dmitriy,,,,ROGOZIN,,a.k.a.,strong,
us-ofac.743dd14ee79b5db55b377f633f32f62b9eb438f2,Marial CHINOUM,Marial,,,,CHINOUM,,a.k.a.,strong,
us-ofac.743dd14ee79b5db55b377f633f32f62b9eb438f2,"CHAN, Marial",,,,,"CHAN, Marial",,a.k.a.,weak,
us-ofac.743dd14ee79b5db55b377f633f32f62b9eb438f2,Marial CHINUONG,Marial,,,,CHINUONG,,a.k.a.,strong,
us-ofac.743dd14ee79b5db55b377f633f32f62b9eb438f2,Marial Chanoung YOL,Marial Chanoung,,,,YOL,,a.k.a.,strong,
us-ofac.a297988bcefb4841f0b5fe536b200a6a0e986098,Sergei GLAZYEV,Sergei,,,,GLAZYEV,,a.k.a.,strong,
us-ofac.e441dd9f27887ec74cb9041cee9154d0fcb62b48,Andrey KLISHAS,Andrey,,,,KLISHAS,,a.k.a.,strong,
us-ofac.782ef0c8cb3d8002dcd27d4241e7477a0f1c7a68,Yelena Borisovna MIZULINA,Yelena Borisovna,,,,MIZULINA,,a.k.a.,strong,
us-ofac.782ef0c8cb3d8002dcd27d4241e7477a0f1c7a68,Elena Borisovna MIZULINA,Elena Borisovna,,,,MIZULINA,,a.k.a.,strong,
us-ofac.782ef0c8cb3d8002dcd27d4241e7477a0f1c7a68,Elena MIZULINA,Elena,,,,MIZULINA,,a.k.a.,strong,
us-ofac.f666c0597cfe304d2e0a1c9f6e9ef5d6937c34e1,Leonid E. SLUTSKY,Leonid E.,,,,SLUTSKY,,a.k.a.,strong,
us-ofac.f666c0597cfe304d2e0a1c9f6e9ef5d6937c34e1,Leonid SLUTSKIY,Leonid,,,,SLUTSKIY,,a.k.a.,strong,
us-ofac.f666c0597cfe304d2e0a1c9f6e9ef5d6937c34e1,Leonid Eduardovich SLUTSKY,Leonid Eduardovich,,,,SLUTSKY,,a.k.a.,strong,
us-ofac.6320b01ed501247ea9c12af46c86d9715cb1ea28,Viktor Alexeyevich OZEROV,Viktor Alexeyevich,,,,OZEROV,,a.k.a.,strong,
us-ofac.2b29af85fdc15798023b61297f2784a776f2ab38,Guennadi TIMTCHENKO,Guennadi,,,,TIMTCHENKO,,a.k.a.,strong,
us-ofac.2b29af85fdc15798023b61297f2784a776f2ab38,Gennady Nikolayevich TIMCHENKO,Gennady Nikolayevich,,,,TIMCHENKO,,a.k.a.,strong,
us-ofac.2b29af85fdc15798023b61297f2784a776f2ab38,Gennadiy Nikolayevich TIMCHENKO,Gennadiy Nikolayevich,,,,TIMCHENKO,,a.k.a.,strong,
us-ofac.f582cf1bc201868d6de58e2849d2d7d19abe45d9,Sergei ZHELEZNYAK,Sergei,,,,ZHELEZNYAK,,a.k.a.,strong,
us-ofac.f582cf1bc201868d6de58e2849d2d7d19abe45d9,Sergey ZHELEZNYAK,Sergey,,,,ZHELEZNYAK,,a.k.a.,strong,
us-ofac.2f5ae29ae918865b20c680c5da33b03745beb0f7,Sergei MIRONOV,Sergei,,,,MIRONOV,,a.k.a.,strong,
us-ofac.06e3cdee0155df0e01f6a2390e8750157c644304,Evgeny BUSHMIN,Evgeny,,,,BUSHMIN,,a.k.a.,strong,
us-ofac.06e3cdee0155df0e01f6a2390e8750157c644304,Yevgeny BUSHMIN,Yevgeny,,,,BUSHMIN,,a.k.a.,strong,
us-ofac.511d8cf7ab1ae09f9026333729f2cc504a3d3485,Nikolai RYZHKOV,Nikolai,,,,RYZHKOV,,a.k.a.,strong,
us-ofac.ff10f2a05d9231a34e0c2612ecc4a814d5daee60,Alexander B. TOTOONOV,Alexander B.,,,,TOTOONOV,,a.k.a.,strong,
us-ofac.ff10f2a05d9231a34e0c2612ecc4a814d5daee60,Alexander TOTOONOV,Alexander,,,,TOTOONOV,,a.k.a.,strong,
us-ofac.79d2e9f3ce9b9c6bf1c7fbf58bc333adbabc8121,Oleg PANTELEEV,Oleg,,,,PANTELEEV,,a.k.a.,strong,
us-ofac.ed334fa4211859f816cfef9f6c4e4893f6c27977,Andrei FURSENKO,Andrei,,,,FURSENKO,,a.k.a.,strong,
us-ofac.ed334fa4211859f816cfef9f6c4e4893f6c27977,Andrey FURSENKO,Andrey,,,,FURSENKO,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksey Mikhailovich CHALIY,Aleksey Mikhailovich,,,,CHALIY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksey Mykhaylovych CHALIY,Aleksey Mykhaylovych,,,,CHALIY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Mikhailovich Oleksiy CHALIY,Mikhailovich Oleksiy,,,,CHALIY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksey Mikhailovich CHALY,Aleksey Mikhailovich,,,,CHALY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Alexei CHALY,Alexei,,,,CHALY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksei CHALIY,Aleksei,,,,CHALIY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Alexei CHALIY,Alexei,,,,CHALIY,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksiy CHALYI,Aleksiy,,,,CHALYI,,a.k.a.,strong,
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,Aleksei CHALYI,Aleksei,,,,CHALYI,,a.k.a.,strong,
us-ofac.6c33a6257bbb9040bfa08fc6c79a309b393e1210,Yury Valentinovich KOVALCHUK,Yury Valentinovich,,,,KOVALCHUK,,a.k.a.,strong,
us-ofac.adf662b0e93a922eb8cce4d14fdd23fca1886812,AKTSIONERNY BANK RUSSIAN FEDERATION,,,,,AKTSIONERNY BANK RUSSIAN FEDERATION,,f.k.a.,strong,
us-ofac.adf662b0e93a922eb8cce4d14fdd23fca1886812,"AB ROSSIYA, OAO",,,,,"AB ROSSIYA, OAO",,a.k.a.,strong,
us-ofac.adf662b0e93a922eb8cce4d14fdd23fca1886812,OTKRYTOE AKTSIONERNOE OBSHCHESTVO AKTSIONERNY BANK ROSSIYA,,,,,OTKRYTOE AKTSIONERNOE OBSHCHESTVO AKTSIONERNY BANK ROSSIYA,,a.k.a.,strong,
us-ofac.d05643b16fa703c726c30ade051c0b1bd9c079ac,Sergey Viktorovich CHEMEZOV,Sergey Viktorovich,,,,CHEMEZOV,,a.k.a.,strong,
us-ofac.e07d0f9ac37fd1f98b192eb82f7a14b8151065f0,Sergey IVANOV,Sergey,,,,IVANOV,,a.k.a.,strong,
us-ofac.138ede65d8d360ab4783d3e703a56d9d7914eefa,Viktor IVANOV,Viktor,,,,IVANOV,,a.k.a.,strong,
us-ofac.fa45f19766b836727f50612bcb8e8f91789558a8,Sergei NARYSHKIN,Sergei,,,,NARYSHKIN,,a.k.a.,strong,
us-ofac.c7f0daf8ebc56059edf30258c8d1b674b50ad8f1,ADF,,,,,ADF,,a.k.a.,weak,
us-ofac.c7f0daf8ebc56059edf30258c8d1b674b50ad8f1,FORCES DEMOCRATIQUES ALLIEES-ARMEE NATIONALE DE LIBERATION DE L'OUGANDA,,,,,FORCES DEMOCRATIQUES ALLIEES-ARMEE NATIONALE DE LIBERATION DE L'OUGANDA,,a.k.a.,strong,
us-ofac.c7f0daf8ebc56059edf30258c8d1b674b50ad8f1,ADF/NALU,,,,,ADF/NALU,,a.k.a.,weak,
us-ofac.c7f0daf8ebc56059edf30258c8d1b674b50ad8f1,ISLAMIC ALLIANCE OF DEMOCRATIC FORCES,,,,,ISLAMIC ALLIANCE OF DEMOCRATIC FORCES,,a.k.a.,strong,
us-ofac.1c339435094a5f64daa831b414b271922c11cd81,Aleksandr Mikhailovich BABAKOV,Aleksandr Mikhailovich,,,,BABAKOV,,a.k.a.,strong,
us-ofac.1c339435094a5f64daa831b414b271922c11cd81,Alexander Mihajlovich BABAKOV,Alexander Mihajlovich,,,,BABAKOV,,a.k.a.,strong,
us-ofac.161f272d77264d02512a354bb3cf963339aad34d,Andrey SKOCH,Andrey,,,,SKOCH,,a.k.a.,strong,
us-ofac.0256ca4d7e3e65cb75d6a21486d03ec3f839a3d5,Alexei PUSHKOV,Alexei,,,,PUSHKOV,,a.k.a.,strong,
us-ofac.b6e694922da8257ec3de206f06b80ea30e15adb5,Lucio Francisco de Fatima BARROS FREDERICO,Lucio Francisco de Fatima,,,,BARROS FREDERICO,,a.k.a.,strong,
us-ofac.b6e694922da8257ec3de206f06b80ea30e15adb5,CHICO BARROS,,,,,CHICO BARROS,,a.k.a.,weak,
us-ofac.53c4e01334d9db492ecc12f5a98b934795cc8f53,Petro ZYMA,Petro,,,,ZYMA,,a.k.a.,strong,
us-ofac.53c4e01334d9db492ecc12f5a98b934795cc8f53,Petr Anatolyevich ZIMA,Petr Anatolyevich,,,,ZIMA,,a.k.a.,strong,
us-ofac.1514694e2e38454737d82e8f30f15199577e38a8,Aleksandr Viktorovych YANUKOVYCH,Aleksandr Viktorovych,,,,YANUKOVYCH,,a.k.a.,strong,
us-ofac.1514694e2e38454737d82e8f30f15199577e38a8,Olexander YANUKOVYCH,Olexander,,,,YANUKOVYCH,,a.k.a.,strong,
us-ofac.1514694e2e38454737d82e8f30f15199577e38a8,Oleksander YANUKOVICH,Oleksander,,,,YANUKOVICH,,a.k.a.,strong,
us-ofac.1514694e2e38454737d82e8f30f15199577e38a8,Alexander YANUKOVICH,Alexander,,,,YANUKOVICH,,a.k.a.,strong,
us-ofac.758df65048e25886521eb40d6089d395be9bd05b,Bozize YANGOUVONDA,Bozize,,,,YANGOUVONDA,,a.k.a.,strong,
us-ofac.758df65048e25886521eb40d6089d395be9bd05b,Francois Yangouvonda BOZIZE,Francois Yangouvonda,,,,BOZIZE,,a.k.a.,strong,
us-ofac.da87caa04f17657f84452b66ab51334a2acb0d5e,Nourredine ADAM,Nourredine,,,,ADAM,,a.k.a.,strong,
us-ofac.da87caa04f17657f84452b66ab51334a2acb0d5e,Nureldine ADAM,Nureldine,,,,ADAM,,a.k.a.,strong,
us-ofac.da87caa04f17657f84452b66ab51334a2acb0d5e,Nourreldine ADAM,Nourreldine,,,,ADAM,,a.k.a.,strong,
us-ofac.da87caa04f17657f84452b66ab51334a2acb0d5e,Nourreddine ADAM,Nourreddine,,,,ADAM,,a.k.a.,strong,
us-ofac.c5ed58d40de660e83f0aaf8d3cce880dfea2e075,Martin Nadingar KOUMTAMADJI,Martin Nadingar,,,,KOUMTAMADJI,,a.k.a.,strong,
us-ofac.c5ed58d40de660e83f0aaf8d3cce880dfea2e075,Martin NKOUMTAMADJI,Martin,,,,NKOUMTAMADJI,,a.k.a.,strong,
us-ofac.c5ed58d40de660e83f0aaf8d3cce880dfea2e075,Martin KOUMTA MADJI,Martin,,,,KOUMTA MADJI,,a.k.a.,strong,
us-ofac.0687e73175a208a96edc00a6332c171c7d7bbed5,Gustavo Adolfo ORTIZ ESPINEL,Gustavo Adolfo,,,,ORTIZ ESPINEL,,a.k.a.,strong,
us-ofac.76789cf16bd31d301bcdc2c1062d0420b970662f,Juan Jose ORTIZ ESPINEL,Juan Jose,,,,ORTIZ ESPINEL,,a.k.a.,strong,
us-ofac.0bf31270aada010e7527cd005257e31f710c3d1c,Yevgeny MUROV,Yevgeny,,,,MUROV,,a.k.a.,strong,
us-ofac.0bf31270aada010e7527cd005257e31f710c3d1c,Evgeny MUROV,Evgeny,,,,MUROV,,a.k.a.,strong,
us-ofac.0bf31270aada010e7527cd005257e31f710c3d1c,Yevgeniy MUROV,Yevgeniy,,,,MUROV,,a.k.a.,strong,
us-ofac.799d0a086603e2bae1fffe1c41c13007bc877152,Eduard STAVYTSKYI,Eduard,,,,STAVYTSKYI,,a.k.a.,strong,
us-ofac.799d0a086603e2bae1fffe1c41c13007bc877152,Eduard STAVYTSKYY,Eduard,,,,STAVYTSKYY,,a.k.a.,strong,
us-ofac.6ad560adee4b6ca44241c48dbde3298a1e3b297a,CHORNOMORNAFTOGAZ,,,,,CHORNOMORNAFTOGAZ,,a.k.a.,strong,
us-ofac.6ad560adee4b6ca44241c48dbde3298a1e3b297a,NJSC CHORNOMORNAFTOGAZ,,,,,NJSC CHORNOMORNAFTOGAZ,,a.k.a.,strong,
us-ofac.e5212a272e571afca800d2df48bce7948fc8ab9c,Serhiy Hennadiyovych ARBUZOV,Serhiy Hennadiyovych,,,,ARBUZOV,,a.k.a.,strong,
us-ofac.e5212a272e571afca800d2df48bce7948fc8ab9c,Sergey G. ARBUZOV,Sergey G.,,,,ARBUZOV,,a.k.a.,strong,
us-ofac.b2fac74c3837042ddb697e849b01cf3252295be5,NICOLINO,,,,,NICOLINO,,a.k.a.,weak,
us-ofac.eb4ac3f06af45e76b336c200e2d7c2c1ea581dbd,Michel Am-Nondroko DJOTODIA,Michel Am-Nondroko,,,,DJOTODIA,,a.k.a.,strong,
us-ofac.a4bd107c8fdf1063fd91108244d0653834c29bae,Antonio Famtosonghiu Sampo MENEZES,Antonio Famtosonghiu Sampo,,,,MENEZES,,a.k.a.,strong,
us-ofac.a4bd107c8fdf1063fd91108244d0653834c29bae,Xu JINGHUA,Xu,,,,JINGHUA,,a.k.a.,strong,
us-ofac.a4bd107c8fdf1063fd91108244d0653834c29bae,Sam KING,Sam,,,,KING,,a.k.a.,strong,
